previous_article,previous_article_text,current_article,current_article_text,number_of_clicks,click_rate
Frankfurt,"[[[5333, 30, 444, 3659, 1910, 4, 7, 5333, 30, 48, 3, 0, 365, 115, 6, 509], [0, 115, 3, 5333, 33, 7, 485, 3], [0, 3909, 237, 580, 13956, 444, 49, 47, 55, 365, 620, 33, 74, 133, 93, 69], [5333, 30, 7, 481, 1437, 10, 1596, 5, 10, 0, 395, 258], [0, 5333, 146, 922, 30, 0, 426, 6, 509, 5, 48, 3, 0, 426, 6, 0, 85], [5333, 1470, 515, 30, 48, 3, 0, 426, 5, 47, 1883, 1007, 30, 0, 1437, 3, 509, 491, 849], [5333, 30, 0, 1633, 3, 0, 291, 323, 231, 0, 514, 347, 231, 12418, 5, 3, 0, 365, 514, 231, 5, 20, 33, 7, 481, 452, 643, 111, 593, 3, 514, 128, 30, 312]], [[5333, 30, 13, 0, 444, 620], [0, 115, 311, 1702, 1941, 3, 0, 13555, 7, 1941, 30, 7, 241, 6, 7, 620, 111, 20, 30, 100, 8966, 12, 81, 86, 2385, 131, 20, 5, 0, 13555, 30, 7, 19155, 69, 42, 3604, 6, 0, 6196], [100, 37, 30, 7, 241, 111, 27685, 86, 1007, 0, 620, 296, 7, 2377], [0, 32910, 691, 1190, 7, 2533, 5, 7, 512, 187], [74, 0, 589, 37, 129, 3, 447, 2274, 4, 30, 7, 365, 115, 42, 30, 1613, 10, 146, 312, 5, 1791, 117, 373], [5333, 30, 48, 3, 0, 181, 481, 115, 3, 0, 2677, 1956, 2552, 5, 47, 3579, 30, 3120, 187], [6, 0, 589, 5333, 30, 0, 351, 3, 0, 514, 8285, 42, 30, 238, 49, 0, 2677, 1956, 2552, 807, 2725], [105, 0, 2525, 3, 0, 7236, 4679, 514, 668, 161, 6, 5333]], [[105, 0, 1271, 2525, 109, 2726, 5, 1609, 331, 30, 1190, 6, 5333, 5, 47, 4633], [6, 0, 115, 1437, 7, 530, 3, 365, 447, 30, 1190, 117, 7, 19670, 166, 2496, 452, 643, 1609, 515, 358, 1612, 46, 1133], [15173, 331, 30, 9426, 4, 159, 1143, 1038, 0, 2274, 115, 1673], [6, 85, 136, 819, 0, 167, 115, 30, 4366, 4526, 21, 7350, 4469, 436], [49, 0, 136, 509, 30, 6586, 75, 55, 153, 5, 5333, 399, 0, 251, 351, 3, 259, 509, 110, 11880, 30, 3008, 4, 30, 0, 209, 351]], [[5333, 30, 7, 191, 146, 115], [359, 314, 44918, 30, 36, 514], [96, 5658, 326, 25, 4955, 525, 1130, 5, 193, 637, 34, 63, 30, 69, 25, 591, 359, 123, 682, 6, 5333], [63, 30, 52, 109, 146, 258, 128, 187, 5, 0, 365, 922, 2858, 5333, 17, 109, 123, 6, 0, 85], [109, 231, 30, 815, 6, 5333, 42, 30, 738, 100, 109, 152, 905, 8818, 270, 30, 901, 63], [5333, 33, 77, 3, 0, 4444, 447, 6, 525, 42, 30, 738, 0, 115, 30, 376, 580]], [[0, 426, 2855, 491, 6, 5333, 30, 580, 0]], [[31777, 30, 52, 7, 311, 10, 7, 1627, 2926, 46, 17644, 113, 39, 30, 203, 4, 33, 21211, 6, 0, 115]], [[5333, 33, 7, 17314, 1948, 54596, 6, 0, 33124, 1948, 7215]]]",Hanover,"[[[12849, 514, 22340, 30, 7, 514, 115], [20, 30, 0, 351, 3, 0, 347, 92, 3, 673, 14287], [12849, 33, 44918, 617]], [[6, 12849, 63, 30, 77, 365, 459, 128, 117, 9363, 1277, 5, 14793, 4970, 17047, 242835, 5747, 5, 34899, 2458]], [[12849, 33, 7, 191, 1194, 5764, 5, 7, 146, 922]], [[63, 30, 77, 191, 365, 1791, 6, 12849, 117, 0, 72681, 3, 5, 1556, 30, 10, 12, 1702, 283, 5, 0, 1274, 12849, 1791, 12, 273, 4260, 1271, 1459]], [[6, 0, 62, 0, 30, 6, 12849]], [[12849, 33, 7, 426, 2061, 355, 0, 4527, 115, 20, 30, 580, 0], [63, 30, 52, 7, 1241, 0, 3, 59, 87, 1608, 2653, 5, 30, 11728, 355, 0, 115, 1437], [0, 1613, 2637, 3, 314598, 30, 52, 6, 12849], [0, 2637, 30, 2267, 4526, 6, 19394, 34, 39, 30, 839, 124, 4111]], [[69, 6, 22340, 169, 204, 328, 21, 234, 0, 22340, 56376, 42, 33, 30, 204, 108]], [[0, 1326, 3, 0, 115, 30, 10930, 26478, 38, 1816, 7771, 6], [150, 30, 25, 0, 659, 590, 165, 18053], [0, 115, 33, 30, 15552, 21, 659, 590, 115, 382, 108, 0]], [[0, 50, 328, 1053, 30, 48, 3, 0, 1613, 447, 6, 0, 115, 68, 30, 0, 211, 512, 0, 167, 6101, 328, 1053], [77, 3076, 117, 0, 5, 0]], [[12849, 30, 10170, 22, 0, 620, 145812]], [[77, 5482, 1613, 44918, 3, 0, 328, 30]], [[0, 2392, 1137, 775, 32842, 0, 157, 514, 3848, 9938, 68599, 5, 0, 640, 535, 648, 532, 78239]], [[638, 6964, 6, 0, 368, 30, 9363, 4970, 22340, 1765, 18275, 15938, 5]]]",20,0.013802622498274672
Düsseldorf,"[[[28735, 30, 7, 514, 115], [20, 4621, 13, 0, 322, 231, 3, 0, 620, 13956], [20, 30, 0, 351, 3, 0, 92, 3, 193, 13956, 29255], [28735, 33, 59, 44918, 6, 7, 54432, 3, 59, 93, 69], [0, 115, 33, 146, 922, 7, 221, 5, 30, 0, 1633, 3, 109, 146, 128]]]",Hanover,"[[[12849, 514, 22340, 30, 7, 514, 115], [20, 30, 0, 351, 3, 0, 347, 92, 3, 673, 14287], [12849, 33, 44918, 617]], [[6, 12849, 63, 30, 77, 365, 459, 128, 117, 9363, 1277, 5, 14793, 4970, 17047, 242835, 5747, 5, 34899, 2458]], [[12849, 33, 7, 191, 1194, 5764, 5, 7, 146, 922]], [[63, 30, 77, 191, 365, 1791, 6, 12849, 117, 0, 72681, 3, 5, 1556, 30, 10, 12, 1702, 283, 5, 0, 1274, 12849, 1791, 12, 273, 4260, 1271, 1459]], [[6, 0, 62, 0, 30, 6, 12849]], [[12849, 33, 7, 426, 2061, 355, 0, 4527, 115, 20, 30, 580, 0], [63, 30, 52, 7, 1241, 0, 3, 59, 87, 1608, 2653, 5, 30, 11728, 355, 0, 115, 1437], [0, 1613, 2637, 3, 314598, 30, 52, 6, 12849], [0, 2637, 30, 2267, 4526, 6, 19394, 34, 39, 30, 839, 124, 4111]], [[69, 6, 22340, 169, 204, 328, 21, 234, 0, 22340, 56376, 42, 33, 30, 204, 108]], [[0, 1326, 3, 0, 115, 30, 10930, 26478, 38, 1816, 7771, 6], [150, 30, 25, 0, 659, 590, 165, 18053], [0, 115, 33, 30, 15552, 21, 659, 590, 115, 382, 108, 0]], [[0, 50, 328, 1053, 30, 48, 3, 0, 1613, 447, 6, 0, 115, 68, 30, 0, 211, 512, 0, 167, 6101, 328, 1053], [77, 3076, 117, 0, 5, 0]], [[12849, 30, 10170, 22, 0, 620, 145812]], [[77, 5482, 1613, 44918, 3, 0, 328, 30]], [[0, 2392, 1137, 775, 32842, 0, 157, 514, 3848, 9938, 68599, 5, 0, 640, 535, 648, 532, 78239]], [[638, 6964, 6, 0, 368, 30, 9363, 4970, 22340, 1765, 18275, 15938, 5]]]",16,0.021447721179624662
Hiroshima,"[[[13053, 30, 0, 351, 115, 3, 13053], [], [], [39212, 1833, 41737], [], [], [13053, 6, 361, 13837, 16208], [], [], [20, 30, 0, 426, 115, 6, 0, 169957, 368, 3, 556, 361], [59, 7, 93, 69, 682, 6, 13053]]]",Hanover,"[[[12849, 514, 22340, 30, 7, 514, 115], [20, 30, 0, 351, 3, 0, 347, 92, 3, 673, 14287], [12849, 33, 44918, 617]], [[6, 12849, 63, 30, 77, 365, 459, 128, 117, 9363, 1277, 5, 14793, 4970, 17047, 242835, 5747, 5, 34899, 2458]], [[12849, 33, 7, 191, 1194, 5764, 5, 7, 146, 922]], [[63, 30, 77, 191, 365, 1791, 6, 12849, 117, 0, 72681, 3, 5, 1556, 30, 10, 12, 1702, 283, 5, 0, 1274, 12849, 1791, 12, 273, 4260, 1271, 1459]], [[6, 0, 62, 0, 30, 6, 12849]], [[12849, 33, 7, 426, 2061, 355, 0, 4527, 115, 20, 30, 580, 0], [63, 30, 52, 7, 1241, 0, 3, 59, 87, 1608, 2653, 5, 30, 11728, 355, 0, 115, 1437], [0, 1613, 2637, 3, 314598, 30, 52, 6, 12849], [0, 2637, 30, 2267, 4526, 6, 19394, 34, 39, 30, 839, 124, 4111]], [[69, 6, 22340, 169, 204, 328, 21, 234, 0, 22340, 56376, 42, 33, 30, 204, 108]], [[0, 1326, 3, 0, 115, 30, 10930, 26478, 38, 1816, 7771, 6], [150, 30, 25, 0, 659, 590, 165, 18053], [0, 115, 33, 30, 15552, 21, 659, 590, 115, 382, 108, 0]], [[0, 50, 328, 1053, 30, 48, 3, 0, 1613, 447, 6, 0, 115, 68, 30, 0, 211, 512, 0, 167, 6101, 328, 1053], [77, 3076, 117, 0, 5, 0]], [[12849, 30, 10170, 22, 0, 620, 145812]], [[77, 5482, 1613, 44918, 3, 0, 328, 30]], [[0, 2392, 1137, 775, 32842, 0, 157, 514, 3848, 9938, 68599, 5, 0, 640, 535, 648, 532, 78239]], [[638, 6964, 6, 0, 368, 30, 9363, 4970, 22340, 1765, 18275, 15938, 5]]]",35,0.02675840978593272
Globalization,"[[[9761, 30, 0, 2540, 3, 494, 153, 3, 0, 85, 712, 6, 0, 2346, 3, 146, 1704, 251, 5, 209, 1830], [20, 30, 0, 926, 5, 4984, 3, 219, 5, 69, 244, 494, 123], [63, 30, 1979, 5, 14143, 4, 9761, 64, 3, 42, 33, 251, 659, 209, 5, 1704, 1433]]]",Hanover,"[[[12849, 514, 22340, 30, 7, 514, 115], [20, 30, 0, 351, 3, 0, 347, 92, 3, 673, 14287], [12849, 33, 44918, 617]], [[6, 12849, 63, 30, 77, 365, 459, 128, 117, 9363, 1277, 5, 14793, 4970, 17047, 242835, 5747, 5, 34899, 2458]], [[12849, 33, 7, 191, 1194, 5764, 5, 7, 146, 922]], [[63, 30, 77, 191, 365, 1791, 6, 12849, 117, 0, 72681, 3, 5, 1556, 30, 10, 12, 1702, 283, 5, 0, 1274, 12849, 1791, 12, 273, 4260, 1271, 1459]], [[6, 0, 62, 0, 30, 6, 12849]], [[12849, 33, 7, 426, 2061, 355, 0, 4527, 115, 20, 30, 580, 0], [63, 30, 52, 7, 1241, 0, 3, 59, 87, 1608, 2653, 5, 30, 11728, 355, 0, 115, 1437], [0, 1613, 2637, 3, 314598, 30, 52, 6, 12849], [0, 2637, 30, 2267, 4526, 6, 19394, 34, 39, 30, 839, 124, 4111]], [[69, 6, 22340, 169, 204, 328, 21, 234, 0, 22340, 56376, 42, 33, 30, 204, 108]], [[0, 1326, 3, 0, 115, 30, 10930, 26478, 38, 1816, 7771, 6], [150, 30, 25, 0, 659, 590, 165, 18053], [0, 115, 33, 30, 15552, 21, 659, 590, 115, 382, 108, 0]], [[0, 50, 328, 1053, 30, 48, 3, 0, 1613, 447, 6, 0, 115, 68, 30, 0, 211, 512, 0, 167, 6101, 328, 1053], [77, 3076, 117, 0, 5, 0]], [[12849, 30, 10170, 22, 0, 620, 145812]], [[77, 5482, 1613, 44918, 3, 0, 328, 30]], [[0, 2392, 1137, 775, 32842, 0, 157, 514, 3848, 9938, 68599, 5, 0, 640, 535, 648, 532, 78239]], [[638, 6964, 6, 0, 368, 30, 9363, 4970, 22340, 1765, 18275, 15938, 5]]]",11,0.030054644808743168
Bremerhaven,"[[[72748, 30, 7, 115, 6, 0, 193, 3, 509, 6, 0, 92, 3, 10268], [20, 30, 111, 0, 620, 51773, 5, 700]], [[72748, 33, 181, 73, 69], [20, 682, 1246, 13, 47, 2266, 459], [0, 115, 30, 238, 6]], [[7, 115, 580, 30, 238, 6, 7, 7, 1745, 3, 72748], [77, 633, 204, 72748, 30, 167], [5, 30, 1429, 600, 6, 4, 381075], [381075, 5, 72748, 30, 20644, 6, 4, 381075], [49, 0, 126, 85, 136, 0, 115, 30, 580, 72748]], [[72748, 30, 48, 3, 0, 481, 8451, 3, 19545, 6, 525], [6, 7, 1133, 3, 19545, 310, 6, 72748, 0, 57960, 2557, 6]], [[72748, 33, 7, 1609, 515, 72748, 56376, 12, 310, 6], [20, 30, 6, 6], [20, 30, 0, 1609, 515, 6, 0, 237]], [[72748, 33, 7, 17314, 1948, 54596, 6, 0, 33124, 1948, 7215]]]",Hanover,"[[[12849, 514, 22340, 30, 7, 514, 115], [20, 30, 0, 351, 3, 0, 347, 92, 3, 673, 14287], [12849, 33, 44918, 617]], [[6, 12849, 63, 30, 77, 365, 459, 128, 117, 9363, 1277, 5, 14793, 4970, 17047, 242835, 5747, 5, 34899, 2458]], [[12849, 33, 7, 191, 1194, 5764, 5, 7, 146, 922]], [[63, 30, 77, 191, 365, 1791, 6, 12849, 117, 0, 72681, 3, 5, 1556, 30, 10, 12, 1702, 283, 5, 0, 1274, 12849, 1791, 12, 273, 4260, 1271, 1459]], [[6, 0, 62, 0, 30, 6, 12849]], [[12849, 33, 7, 426, 2061, 355, 0, 4527, 115, 20, 30, 580, 0], [63, 30, 52, 7, 1241, 0, 3, 59, 87, 1608, 2653, 5, 30, 11728, 355, 0, 115, 1437], [0, 1613, 2637, 3, 314598, 30, 52, 6, 12849], [0, 2637, 30, 2267, 4526, 6, 19394, 34, 39, 30, 839, 124, 4111]], [[69, 6, 22340, 169, 204, 328, 21, 234, 0, 22340, 56376, 42, 33, 30, 204, 108]], [[0, 1326, 3, 0, 115, 30, 10930, 26478, 38, 1816, 7771, 6], [150, 30, 25, 0, 659, 590, 165, 18053], [0, 115, 33, 30, 15552, 21, 659, 590, 115, 382, 108, 0]], [[0, 50, 328, 1053, 30, 48, 3, 0, 1613, 447, 6, 0, 115, 68, 30, 0, 211, 512, 0, 167, 6101, 328, 1053], [77, 3076, 117, 0, 5, 0]], [[12849, 30, 10170, 22, 0, 620, 145812]], [[77, 5482, 1613, 44918, 3, 0, 328, 30]], [[0, 2392, 1137, 775, 32842, 0, 157, 514, 3848, 9938, 68599, 5, 0, 640, 535, 648, 532, 78239]], [[638, 6964, 6, 0, 368, 30, 9363, 4970, 22340, 1765, 18275, 15938, 5]]]",10,0.02958579881656805
Bielefeld,"[[[30106, 30, 7, 115, 6, 0, 193, 259, 3, 509, 6, 0, 92, 3, 193, 13956, 29255], [30106, 33, 59, 69, 682, 63, 5, 7, 221]]]",Hanover,"[[[12849, 514, 22340, 30, 7, 514, 115], [20, 30, 0, 351, 3, 0, 347, 92, 3, 673, 14287], [12849, 33, 44918, 617]], [[6, 12849, 63, 30, 77, 365, 459, 128, 117, 9363, 1277, 5, 14793, 4970, 17047, 242835, 5747, 5, 34899, 2458]], [[12849, 33, 7, 191, 1194, 5764, 5, 7, 146, 922]], [[63, 30, 77, 191, 365, 1791, 6, 12849, 117, 0, 72681, 3, 5, 1556, 30, 10, 12, 1702, 283, 5, 0, 1274, 12849, 1791, 12, 273, 4260, 1271, 1459]], [[6, 0, 62, 0, 30, 6, 12849]], [[12849, 33, 7, 426, 2061, 355, 0, 4527, 115, 20, 30, 580, 0], [63, 30, 52, 7, 1241, 0, 3, 59, 87, 1608, 2653, 5, 30, 11728, 355, 0, 115, 1437], [0, 1613, 2637, 3, 314598, 30, 52, 6, 12849], [0, 2637, 30, 2267, 4526, 6, 19394, 34, 39, 30, 839, 124, 4111]], [[69, 6, 22340, 169, 204, 328, 21, 234, 0, 22340, 56376, 42, 33, 30, 204, 108]], [[0, 1326, 3, 0, 115, 30, 10930, 26478, 38, 1816, 7771, 6], [150, 30, 25, 0, 659, 590, 165, 18053], [0, 115, 33, 30, 15552, 21, 659, 590, 115, 382, 108, 0]], [[0, 50, 328, 1053, 30, 48, 3, 0, 1613, 447, 6, 0, 115, 68, 30, 0, 211, 512, 0, 167, 6101, 328, 1053], [77, 3076, 117, 0, 5, 0]], [[12849, 30, 10170, 22, 0, 620, 145812]], [[77, 5482, 1613, 44918, 3, 0, 328, 30]], [[0, 2392, 1137, 775, 32842, 0, 157, 514, 3848, 9938, 68599, 5, 0, 640, 535, 648, 532, 78239]], [[638, 6964, 6, 0, 368, 30, 9363, 4970, 22340, 1765, 18275, 15938, 5]]]",12,0.05797101449275361
Munich,"[[[4715, 30, 0, 314, 365, 115, 3, 509, 49, 2499, 5, 6888, 5, 0, 351, 3, 11716], [20, 33, 7, 485, 3], [0, 3909, 237, 3, 4715, 488, 0, 115, 1003, 5, 64, 0, 4633, 204, 20, 5, 33, 59, 93, 69, 6, 20], [20, 30, 48, 3, 0, 181, 481, 1437, 3, 0, 427, 6, 509], [20, 33, 7, 17314, 1948, 54596, 6, 0, 265430, 1948, 7215]]]",Hanover,"[[[12849, 514, 22340, 30, 7, 514, 115], [20, 30, 0, 351, 3, 0, 347, 92, 3, 673, 14287], [12849, 33, 44918, 617]], [[6, 12849, 63, 30, 77, 365, 459, 128, 117, 9363, 1277, 5, 14793, 4970, 17047, 242835, 5747, 5, 34899, 2458]], [[12849, 33, 7, 191, 1194, 5764, 5, 7, 146, 922]], [[63, 30, 77, 191, 365, 1791, 6, 12849, 117, 0, 72681, 3, 5, 1556, 30, 10, 12, 1702, 283, 5, 0, 1274, 12849, 1791, 12, 273, 4260, 1271, 1459]], [[6, 0, 62, 0, 30, 6, 12849]], [[12849, 33, 7, 426, 2061, 355, 0, 4527, 115, 20, 30, 580, 0], [63, 30, 52, 7, 1241, 0, 3, 59, 87, 1608, 2653, 5, 30, 11728, 355, 0, 115, 1437], [0, 1613, 2637, 3, 314598, 30, 52, 6, 12849], [0, 2637, 30, 2267, 4526, 6, 19394, 34, 39, 30, 839, 124, 4111]], [[69, 6, 22340, 169, 204, 328, 21, 234, 0, 22340, 56376, 42, 33, 30, 204, 108]], [[0, 1326, 3, 0, 115, 30, 10930, 26478, 38, 1816, 7771, 6], [150, 30, 25, 0, 659, 590, 165, 18053], [0, 115, 33, 30, 15552, 21, 659, 590, 115, 382, 108, 0]], [[0, 50, 328, 1053, 30, 48, 3, 0, 1613, 447, 6, 0, 115, 68, 30, 0, 211, 512, 0, 167, 6101, 328, 1053], [77, 3076, 117, 0, 5, 0]], [[12849, 30, 10170, 22, 0, 620, 145812]], [[77, 5482, 1613, 44918, 3, 0, 328, 30]], [[0, 2392, 1137, 775, 32842, 0, 157, 514, 3848, 9938, 68599, 5, 0, 640, 535, 648, 532, 78239]], [[638, 6964, 6, 0, 368, 30, 9363, 4970, 22340, 1765, 18275, 15938, 5]]]",20,0.010005002501250623
Leipzig,"[[[15497, 30, 0, 365, 115, 6, 0, 92, 3, 14287, 828, 509], [61, 509, 30, 6586, 75, 322, 5, 259, 509, 15497, 30, 48, 3, 0, 87, 365, 1271, 115, 6, 0, 322, 509]], [[15497, 9851, 5, 30, 149, 7, 1271, 115], [69, 30, 682, 6, 15497, 7, 3, 617]]]",Hanover,"[[[12849, 514, 22340, 30, 7, 514, 115], [20, 30, 0, 351, 3, 0, 347, 92, 3, 673, 14287], [12849, 33, 44918, 617]], [[6, 12849, 63, 30, 77, 365, 459, 128, 117, 9363, 1277, 5, 14793, 4970, 17047, 242835, 5747, 5, 34899, 2458]], [[12849, 33, 7, 191, 1194, 5764, 5, 7, 146, 922]], [[63, 30, 77, 191, 365, 1791, 6, 12849, 117, 0, 72681, 3, 5, 1556, 30, 10, 12, 1702, 283, 5, 0, 1274, 12849, 1791, 12, 273, 4260, 1271, 1459]], [[6, 0, 62, 0, 30, 6, 12849]], [[12849, 33, 7, 426, 2061, 355, 0, 4527, 115, 20, 30, 580, 0], [63, 30, 52, 7, 1241, 0, 3, 59, 87, 1608, 2653, 5, 30, 11728, 355, 0, 115, 1437], [0, 1613, 2637, 3, 314598, 30, 52, 6, 12849], [0, 2637, 30, 2267, 4526, 6, 19394, 34, 39, 30, 839, 124, 4111]], [[69, 6, 22340, 169, 204, 328, 21, 234, 0, 22340, 56376, 42, 33, 30, 204, 108]], [[0, 1326, 3, 0, 115, 30, 10930, 26478, 38, 1816, 7771, 6], [150, 30, 25, 0, 659, 590, 165, 18053], [0, 115, 33, 30, 15552, 21, 659, 590, 115, 382, 108, 0]], [[0, 50, 328, 1053, 30, 48, 3, 0, 1613, 447, 6, 0, 115, 68, 30, 0, 211, 512, 0, 167, 6101, 328, 1053], [77, 3076, 117, 0, 5, 0]], [[12849, 30, 10170, 22, 0, 620, 145812]], [[77, 5482, 1613, 44918, 3, 0, 328, 30]], [[0, 2392, 1137, 775, 32842, 0, 157, 514, 3848, 9938, 68599, 5, 0, 640, 535, 648, 532, 78239]], [[638, 6964, 6, 0, 368, 30, 9363, 4970, 22340, 1765, 18275, 15938, 5]]]",16,0.01853997682502897
Dresden,"[[[15355, 30, 0, 351, 3, 0, 415, 92, 3, 14287], [20, 30, 6, 0, 1981, 3, 509, 13, 0, 620, 35217, 355, 0, 718, 17, 0, 2312, 874], [20, 33, 7, 17314, 1948], [54596, 6, 0, 265430, 1948, 7215]]]",Hanover,"[[[12849, 514, 22340, 30, 7, 514, 115], [20, 30, 0, 351, 3, 0, 347, 92, 3, 673, 14287], [12849, 33, 44918, 617]], [[6, 12849, 63, 30, 77, 365, 459, 128, 117, 9363, 1277, 5, 14793, 4970, 17047, 242835, 5747, 5, 34899, 2458]], [[12849, 33, 7, 191, 1194, 5764, 5, 7, 146, 922]], [[63, 30, 77, 191, 365, 1791, 6, 12849, 117, 0, 72681, 3, 5, 1556, 30, 10, 12, 1702, 283, 5, 0, 1274, 12849, 1791, 12, 273, 4260, 1271, 1459]], [[6, 0, 62, 0, 30, 6, 12849]], [[12849, 33, 7, 426, 2061, 355, 0, 4527, 115, 20, 30, 580, 0], [63, 30, 52, 7, 1241, 0, 3, 59, 87, 1608, 2653, 5, 30, 11728, 355, 0, 115, 1437], [0, 1613, 2637, 3, 314598, 30, 52, 6, 12849], [0, 2637, 30, 2267, 4526, 6, 19394, 34, 39, 30, 839, 124, 4111]], [[69, 6, 22340, 169, 204, 328, 21, 234, 0, 22340, 56376, 42, 33, 30, 204, 108]], [[0, 1326, 3, 0, 115, 30, 10930, 26478, 38, 1816, 7771, 6], [150, 30, 25, 0, 659, 590, 165, 18053], [0, 115, 33, 30, 15552, 21, 659, 590, 115, 382, 108, 0]], [[0, 50, 328, 1053, 30, 48, 3, 0, 1613, 447, 6, 0, 115, 68, 30, 0, 211, 512, 0, 167, 6101, 328, 1053], [77, 3076, 117, 0, 5, 0]], [[12849, 30, 10170, 22, 0, 620, 145812]], [[77, 5482, 1613, 44918, 3, 0, 328, 30]], [[0, 2392, 1137, 775, 32842, 0, 157, 514, 3848, 9938, 68599, 5, 0, 640, 535, 648, 532, 78239]], [[638, 6964, 6, 0, 368, 30, 9363, 4970, 22340, 1765, 18275, 15938, 5]]]",18,0.020833333333333332
Rostock,"[[[27264, 30, 7, 115, 6, 0, 2592, 3, 509], [20, 30, 6, 0, 92, 3, 34845, 556, 20330]], [[20, 33, 74, 69, 6, 470, 5, 7, 167, 221, 238, 6], [0, 328, 30, 13, 0, 620, 220493], [0, 1326, 30, 8972], [0, 115, 373, 1619, 0, 311], [54833, 115, 6, 2711, 3, 47, 299, 111, 20, 33, 30, 7, 481, 153, 3, 0, 54833, 292], [0, 3858, 3, 0, 115, 5, 0, 368, 30, 1729, 21, 37, 1590, 566]], [[27264, 30, 13, 0, 7723, 937], [20, 33, 7, 481, 4593], [7, 377, 3, 0, 115, 217895, 30, 1613, 10, 47, 173, 1497], [20, 33, 7, 15405, 4970, 1948, 39530, 6, 0, 265430, 1948, 7215]], [[0, 181, 481, 535, 449, 3, 27264, 30, 34031, 27264], [20, 30, 6, 0, 514, 9592]], [[68, 224, 54833, 115, 373, 30, 6888, 45603, 107330, 70681, 10268, 70110, 5, 182486]]]",Hanover,"[[[12849, 514, 22340, 30, 7, 514, 115], [20, 30, 0, 351, 3, 0, 347, 92, 3, 673, 14287], [12849, 33, 44918, 617]], [[6, 12849, 63, 30, 77, 365, 459, 128, 117, 9363, 1277, 5, 14793, 4970, 17047, 242835, 5747, 5, 34899, 2458]], [[12849, 33, 7, 191, 1194, 5764, 5, 7, 146, 922]], [[63, 30, 77, 191, 365, 1791, 6, 12849, 117, 0, 72681, 3, 5, 1556, 30, 10, 12, 1702, 283, 5, 0, 1274, 12849, 1791, 12, 273, 4260, 1271, 1459]], [[6, 0, 62, 0, 30, 6, 12849]], [[12849, 33, 7, 426, 2061, 355, 0, 4527, 115, 20, 30, 580, 0], [63, 30, 52, 7, 1241, 0, 3, 59, 87, 1608, 2653, 5, 30, 11728, 355, 0, 115, 1437], [0, 1613, 2637, 3, 314598, 30, 52, 6, 12849], [0, 2637, 30, 2267, 4526, 6, 19394, 34, 39, 30, 839, 124, 4111]], [[69, 6, 22340, 169, 204, 328, 21, 234, 0, 22340, 56376, 42, 33, 30, 204, 108]], [[0, 1326, 3, 0, 115, 30, 10930, 26478, 38, 1816, 7771, 6], [150, 30, 25, 0, 659, 590, 165, 18053], [0, 115, 33, 30, 15552, 21, 659, 590, 115, 382, 108, 0]], [[0, 50, 328, 1053, 30, 48, 3, 0, 1613, 447, 6, 0, 115, 68, 30, 0, 211, 512, 0, 167, 6101, 328, 1053], [77, 3076, 117, 0, 5, 0]], [[12849, 30, 10170, 22, 0, 620, 145812]], [[77, 5482, 1613, 44918, 3, 0, 328, 30]], [[0, 2392, 1137, 775, 32842, 0, 157, 514, 3848, 9938, 68599, 5, 0, 640, 535, 648, 532, 78239]], [[638, 6964, 6, 0, 368, 30, 9363, 4970, 22340, 1765, 18275, 15938, 5]]]",10,0.028328611898017005
